Time [s],Pressure [cmH2O],Flow [L/s],V_tidal [L],Chest [mm],Abd [mm],InspInd
32.58,-1.62977034081556,-0.73719547727917,0.809442009857424,1176.08014298901,1136.50926778856,0
32.59,-1.51737238627655,-0.769556757565723,0.8019082486832,1175.98442258785,1136.50926778856,0
32.6,-1.54837871856318,-0.743482334255943,0.794343053224091,1175.88870218669,1136.50926778856,0
32.61,-1.5793850508498,-0.732671837854636,0.786962282363538,1175.76107498513,1136.50926778856,0
32.62,-1.58326084238563,-0.745268838235503,0.779572578983088,1175.66535458397,1136.50926778856,0
32.63,-1.54837871856318,-0.748829059955177,0.772102089492134,1175.53772738242,1136.50926778856,0
32.64,-1.552254510099,-0.748236866062665,0.764616759862045,1175.44200698125,1136.47713089105,0
32.65,-1.64333561119096,-0.752372434916254,0.75711371335715,1175.3143797797,1136.28430950602,0
32.66,-1.59682611276102,-0.747347695378907,0.749615112705675,1175.18675257815,1136.05935122347,0
32.67,-1.57163346777814,-0.77586705652058,0.741999038946177,1175.09103217699,1135.83439294093,0
32.68,-1.56194398893857,-0.738096878240234,0.734429219272373,1174.99531177582,1135.73798224841,0
32.69,-1.58326084238563,-0.751488157507953,0.726981294093632,1174.89959137466,1135.73798224841,0
32.7,-1.55806819740275,-0.741990295155856,0.719513901830313,1174.83577777388,1135.73798224841,0
32.71,-1.53287555241987,-0.74079450018836,0.712099977853592,1174.70815057233,1135.73798224841,0
32.72,-1.56775767624232,-0.718621803266177,0.704802896336319,1174.61243017117,1135.73798224841,0
32.73,-1.57357136354606,-0.756192354668645,0.697428825546645,1174.51670977,1135.73798224841,0
32.74,-1.54256503125944,-0.735389360697198,0.689970916969816,1174.38908256845,1135.73798224841,0
32.75,-1.50186922013324,-0.753255674236131,0.682527691795149,1174.2614553669,1135.60943465838,0
32.76,-1.47280078361454,-0.727206327188235,0.675125381788027,1174.16573496573,1135.28806568332,0
32.77,-1.41660180634503,-0.714601077309596,0.667916344765538,1174.07001456457,1135.06310740078,0
32.78,-1.49217974129367,-0.727815632973543,0.660704261214123,1173.9742941634,1134.93455981075,0
32.79,-1.42241549364878,-0.692869836916284,0.653600833864673,1173.87857376224,1134.90242291325,0
32.8,-1.43985655556,-0.714601077309596,0.646563479293544,1173.78285336108,1134.90242291325,0
32.81,-1.41078811904129,-0.704606164408751,0.639467443084952,1173.7190397603,1134.90242291325,0
32.82,-1.45729761747122,-0.730247772193099,0.632293173401943,1173.62331935914,1134.90242291325,0
32.83,-1.4262912851846,-0.701769447241377,0.625133087304771,1173.52759895797,1134.87028601574,0
32.84,-1.37590599521884,-0.690627015374529,0.618171104991691,1173.39997175642,1134.77387532322,0
32.85,-1.3565270375397,-0.690947864179468,0.611263230593921,1173.27234455487,1134.54891704068,0
32.86,-1.30614174757394,-0.692229772265193,0.604347342411698,1173.1766241537,1134.32395875814,0
32.87,-1.28870068566272,-0.68320590705676,0.597470164015088,1173.04899695215,1134.16327427061,0
32.88,-1.33908597562848,-0.680931255630099,0.590649478201654,1172.9213697506,1134.03472668058,0
32.89,-1.20730906341034,-0.687732640292567,0.58380615872204,1172.82564934944,1134.00258978307,0
32.9,-1.25381856184027,-0.670103906476989,0.577016975988193,1172.76183574866,1133.97045288557,0
32.91,-1.23443960416113,-0.681256670824603,0.570260173101685,1172.6661153475,1133.97045288557,0
32.92,-1.19374379303494,-0.661783445886769,0.563544972518128,1172.60230174672,1133.97045288557,0
32.93,-1.19374379303494,-0.659770921877841,0.556937200679305,1172.50658134556,1133.97045288557,0
32.94,-1.19761958457077,-0.666788181497947,0.550304405162426,1172.41086094439,1133.93831598806,0
32.95,-1.23250170839322,-0.664123682602144,0.543649845841925,1172.31514054323,1133.77763150053,0
32.96,-1.19761958457077,-0.659770921877841,0.537030372819525,1172.21942014206,1133.55267321799,0
32.97,-1.15692377344458,-0.646193936364314,0.530500548528315,1172.05988614012,1133.35985183295,0
32.98,-1.18599220996328,-0.652338549433265,0.524007886099327,1171.93225893857,1133.26344114043,0
32.99,-1.16467535651623,-0.664790808518823,0.517422239309566,1171.83653853741,1133.19916734542,0
33,-1.14529639883709,-0.647222089657887,0.510862174818683,1171.70891133586,1133.16703044791,0
33.01,-1.12591744115795,-0.636865868036572,0.504441735030211,1171.61319093469,1133.16703044791,0
33.02,-1.02902265276226,-0.624921377296917,0.498132798803543,1171.54937733392,1133.16703044791,0
33.03,-1.0484016104414,-0.620293584817044,0.491906723992973,1171.45365693275,1133.16703044791,0
33.04,-1.05421529774514,-0.624921377296917,0.485680649182403,1171.3260297312,1133.16703044791,0
33.05,-1.02902265276226,-0.596616417120493,0.479572960210316,1171.19840252965,1133.13489355041,0
33.06,-0.990264737403984,-0.596244809225754,0.473608654078585,1171.07077532809,1133.13489355041,0
33.07,-1.034836340066,-0.607294139606009,0.467590959334426,1170.94314812654,1133.1027566529,0
33.08,-0.972823675492759,-0.602163016892658,0.461543673551933,1170.81552092499,1132.87779837036,0
33.09,-1.06390477658471,-0.602163016892658,0.455522043383006,1170.71980052383,1132.52429249779,0
33.1,-0.98832684163607,-0.609843511520021,0.449462010740943,1170.65598692305,1132.20292352273,0
33.11,-0.924376281294913,-0.592889857129731,0.443448343897694,1170.59217332227,1132.01010213769,0
33.12,-0.949568926277793,-0.580040495672511,0.437583692133683,1170.5283597215,1131.88155454767,0
33.13,-1.00770579931521,-0.587632971846183,0.43174532479609,1170.46454612072,1131.78514385515,0
33.14,-0.953444717813621,-0.597729854637368,0.425818510663672,1170.40073251995,1131.72087006013,0
33.15,-0.90305942784786,-0.574280268583589,0.419958460047567,1170.30501211878,1131.68873316263,0
33.16,-0.92825207283074,-0.581185690263557,0.414181130253331,1170.24119851801,1131.68873316263,0
33.17,-0.899183636312032,-0.562582907146398,0.408462287266281,1170.11357131645,1131.68873316263,0
33.18,-0.837170971738789,-0.556642055254289,0.402866162454278,1169.9859441149,1131.59232247011,0
33.19,-0.841046763274616,-0.563763565123188,0.397264134352391,1169.82641011296,1131.36736418757,0
33.2,-0.858487825185841,-0.564549298696299,0.391622570033293,1169.7306897118,1131.17454280253,0
33.21,-0.841046763274616,-0.535537106023225,0.386122138009696,1169.60306251025,1131.0459952125,0
33.22,-0.800350952148425,-0.556243742462494,0.380663233767267,1169.53924890947,1130.94958451999,0
33.23,-0.806164639452167,-0.531799306210893,0.3752230185239,1169.44352850831,1130.91744762248,0
33.24,-0.775158307165545,-0.545379346422881,0.369837125260731,1169.37971490753,1130.91744762248,0
33.25,-0.777096202933459,-0.534294078182247,0.364438758137705,1169.31590130675,1130.91744762248,0
33.26,-0.740276183343096,-0.533879092427844,0.359097892284655,1169.25208770598,1130.91744762248,0
33.27,-0.736400391807268,-0.521700932057314,0.353819992162229,1169.15636730481,1130.88531072497,0
33.28,-0.780971994469287,-0.529292775495905,0.348565023624463,1169.06064690365,1130.88531072497,0
33.29,-0.730586704503526,-0.50836039026392,0.343376757795664,1168.96492650249,1130.75676313495,0
33.3,-0.689890893377335,-0.514858656453262,0.338260662562078,1168.83729930093,1130.56394174991,0
33.31,-0.695704580681077,-0.50836039026392,0.333144567328492,1168.67776529899,1130.37112036487,0
33.32,-0.680201414537766,-0.49956456380384,0.328104942558153,1168.58204489783,1130.24257277485,0
33.33,-0.655008769554886,-0.503101348239921,0.323091612997934,1168.48632449667,1130.17829897984,0
33.34,-0.670511935698197,-0.500451103212489,0.318073850740672,1168.42251089589,1130.14616208233,0
33.35,-0.643381394947403,-0.480569593450226,0.313168747257359,1168.35869729511,1130.14616208233,0
33.36,-0.658884561090713,-0.479183998273941,0.308369979298738,1168.29488369434,1130.14616208233,0
33.37,-0.639505603411575,-0.482410863004833,0.303562004992344,1168.23107009356,1130.11402518482,0
33.38,-0.600747688053297,-0.483328867380322,0.298733306340418,1168.16725649278,1130.11402518482,0
33.39,-0.618188749964522,-0.465577363474312,0.293988775186145,1168.10344289201,1130.11402518482,0
33.4,-0.610437166892867,-0.463669251496731,0.28934254211129,1168.00772249084,1130.08188828732,0
33.41,-0.567803459998762,-0.461273011933657,0.284717830794138,1167.91200208968,1130.01761449231,0
33.42,-0.577492938838331,-0.477794384913307,0.280022493809903,1167.81628168852,1129.88906690228,0
33.43,-0.592996104981642,-0.447617074479155,0.275395436512941,1167.68865448696,1129.82479310727,0
33.44,-0.563927668462934,-0.454983730589184,0.270882432487599,1167.5929340858,1129.79265620976,0
33.45,-0.563927668462934,-0.454983730589184,0.266332595181707,1167.49721368464,1129.76051931226,0
33.46,-0.534859231944226,-0.452051474067524,0.261797419158424,1167.40149328347,1129.63197172223,0
33.47,-0.523231857336743,-0.450578189950986,0.257284270838331,1167.36958648308,1129.43915033719,0
33.48,-0.538735023480054,-0.436587859527079,0.252848440590941,1167.3376796827,1129.31060274717,0
33.49,-0.48641183774638,-0.432507509639001,0.248502963745111,1167.3376796827,1129.21419205465,0
33.5,-0.517418170033001,-0.446625673318497,0.244107297830323,1167.30577288231,1129.21419205465,0
33.51,-0.48641183774638,-0.416850628430598,0.239789916321578,1167.27386608192,1129.21419205465,0
33.52,-0.480598150442638,-0.417912669969529,0.235616099829577,1167.21005248114,1129.18205515714,0
33.53,-0.48641183774638,-0.407167615043603,0.231490698404511,1167.14623888037,1129.18205515714,0
33.54,-0.459281296995586,-0.407167615043603,0.227419022254075,1167.0505184792,1129.18205515714,0
33.55,-0.45152971392393,-0.398918935380013,0.223388589501957,1166.92289127765,1129.18205515714,0
33.56,-0.465094984299327,-0.403888359384207,0.219374553028136,1166.73145047532,1129.11778136213,0
33.57,-0.434088652012705,-0.397248646388642,0.215368867999272,1166.57191647338,1128.98923377211,0
33.58,-0.42633706894105,-0.381887440921505,0.211473187562721,1166.47619607222,1128.89282307959,0
33.59,-0.410833902797739,-0.382467376625267,0.207651413474987,1166.41238247144,1128.79641238707,0
33.6,-0.405020215493997,-0.383624617928374,0.203820953502219,1166.34856887067,1128.70000169455,0
33.61,-0.389517049350686,-0.375449030354528,0.200025585260804,1166.31666207028,1128.57145410453,0
33.62,-0.393392840886514,-0.371890191454314,0.19628888915176,1166.31666207028,1128.57145410453,0
33.63,-0.393392840886514,-0.364668335219097,0.192606096518393,1166.31666207028,1128.53931720702,0
33.64,-0.358510717064065,-0.358539019105432,0.188990059746771,1166.28475526989,1128.53931720702,0
33.65,-0.364324404367806,-0.358539019105432,0.185404669555716,1166.2528484695,1128.53931720702,0
33.66,-0.354634925528237,-0.349777579519543,0.181863086562591,1166.18903486873,1128.53931720702,0
33.67,-0.374013883207376,-0.352931634144265,0.178349540494272,1166.12522126795,1128.53931720702,0
33.68,-0.350759133992409,-0.343382568928837,0.174867969478907,1165.9975940664,1128.50718030951,0
33.69,-0.329442280545357,-0.338179501820944,0.171460159125158,1165.86996686485,1128.50718030951,0
33.7,-0.313939114402046,-0.339487744624071,0.168071822892933,1165.7423396633,1128.34649582198,0
33.71,-0.323628593241615,-0.340139979124737,0.164673684274189,1165.67852606252,1128.28222202697,0
33.72,-0.310063322866218,-0.338179501820944,0.16128208686946,1165.61471246174,1128.21794823196,0
33.73,-0.298435948258735,-0.314405300107241,0.158019162859819,1165.55089886097,1128.21794823196,0
33.74,-0.302311739794563,-0.318606893569103,0.154854101891438,1165.51899206058,1128.18581133445,0
33.75,-0.288746469419166,-0.323439776732889,0.151643868539928,1165.48708526019,1128.12153753944,0
33.76,-0.284870677883338,-0.304376115437774,0.148504789079074,1165.42327165942,1127.99298994941,0
33.77,-0.284870677883338,-0.299975265238252,0.145483032175694,1165.39136485903,1127.86444235939,0
33.78,-0.277119094811682,-0.299235497736685,0.14248697836082,1165.32755125825,1127.80016856438,0
33.79,-0.267429615972113,-0.288679770713478,0.139547402018569,1165.26373765748,1127.80016856438,0
33.8,-0.244174866757147,-0.269624498965263,0.136755880670175,1165.13611045592,1127.80016856438,0
33.81,-0.251926449828802,-0.271263568767251,0.134051440331513,1165.00848325437,1127.80016856438,0
33.82,-0.232547492149664,-0.258717556429346,0.13140153470553,1164.91276285321,1127.80016856438,0
33.83,-0.197665368327214,-0.241893608169058,0.128898478882538,1164.84894925243,1127.80016856438,0
33.84,-0.191851681023472,-0.218801001131458,0.126595005836035,1164.81704245204,1127.80016856438,0
33.85,-0.172472723344334,-0.201944179692104,0.124491279931917,1164.75322885127,1127.80016856438,0
33.86,-0.153093765665195,-0.173616854408203,0.122613474761416,1164.72132205088,1127.80016856438,0
33.87,-0.137590599521884,-0.129786411705743,0.121096458430846,1164.72132205088,1127.80016856438,0
33.88,-0.125963224914401,-0.0759117674507511,0.120067967535063,1164.72132205088,1127.80016856438,0
33.89,-0.102708475699435,-0,0.11968840869781,1164.68941525049,1127.76803166687,0
33.9,-0.100770579931521,-0,0.11968840869781,1164.68941525049,1127.76803166687,0
33.91,-0.0949568926277793,-0,0.11968840869781,1164.6575084501,1127.76803166687,0
33.92,-0.106584267235262,-0,0.11968840869781,1164.62560164971,1127.76803166687,0
33.93,-0.153093765665195,0,0,1164.52988124855,1127.76803166687,0
33.94,-0.222858013310094,0.0987526520091534,0.000493763260045767,1164.46606764777,1127.76803166687,0
33.95,-0.313939114402046,0.168433089202942,0.00182969196610625,1164.37034724661,1127.76803166687,0
33.96,-0.420523381637308,0.216765598742171,0.00375568540583181,1164.33844044622,1127.76803166687,0
33.97,-0.527107648872571,0.250888987728493,0.00609395833818513,1164.30653364583,1127.76803166687,0
33.98,-0.658884561090713,0.294005011117929,0.00881842833241725,1164.30653364583,1127.76803166687,0
33.99,-0.825543597131306,0.338834254615587,0.0119826246610848,1164.30653364583,1127.76803166687,0
34,-1.034836340066,0.388219088496427,0.0156178913766449,1164.27462684545,1127.76803166687,0
34.01,-1.24994277030444,0.435062212952725,0.0197342978838906,1164.27462684545,1127.76803166687,0
34.02,-1.40691232750546,0.461273011933657,0.0242159740083226,1164.24272004506,1127.76803166687,0
34.03,-1.64527350695887,0.49956456380384,0.02902016188701,1164.21081324467,1127.76803166687,0
34.04,-1.85262835412565,0.534708741867622,0.0341915284153674,1164.21081324467,1127.76803166687,0
34.05,-1.99409474518337,0.562188803485319,0.0396760161421321,1164.21081324467,1127.76803166687,0
34.06,-2.1801327389031,0.587255679369505,0.0454232385564062,1164.21081324467,1127.80016856438,0
34.07,-2.37198441992657,0.618145995272112,0.0514502469296143,1164.21081324467,1127.80016856438,0
34.08,-2.49407185330514,0.64344416245833,0.0577581977182665,1164.21081324467,1127.80016856438,0
34.09,-2.61615928668372,0.662452928552544,0.0642876831733208,1164.21081324467,1127.80016856438,0
34.1,-2.77894253118848,0.673403305580025,0.0709669643439837,1164.21081324467,1127.80016856438,0
34.11,-3.00373844026649,0.712115500814109,0.0778945583759544,1164.21081324467,1127.80016856438,0
34.12,-3.10644691596592,0.712737707573975,0.0850188244178948,1164.21081324467,1127.83230546188,0
34.13,-3.11807429057341,0.722313377917086,0.0921940798453501,1164.21081324467,1127.83230546188,0
34.14,-3.17427326784291,0.734182814583998,0.0994765608078555,1164.21081324467,1127.86444235939,0
34.15,-3.17427326784291,0.754725442802957,0.10692110209479,1164.21081324467,1127.86444235939,0
34.16,-3.17427326784291,0.753255674236131,0.114461007679986,1164.21081324467,1127.8965792569,0
34.17,-3.17427326784291,0.773005124758903,0.122092311674961,1164.21081324467,1127.8965792569,0
34.18,-3.17427326784291,0.790582111575956,0.129910247856635,1164.21081324467,1127.8965792569,0
34.19,-3.17427326784291,0.822998614658863,0.137978151487809,1164.21081324467,1127.9287161544,0
34.2,-3.17427326784291,0.808873496895788,0.146137512045582,1164.21081324467,1127.9287161544,0
34.21,-3.17427326784291,0.838472876946311,0.154374243914793,1164.21081324467,1127.96085305191,0
34.22,-3.17427326784291,0.838472876946311,0.162758972684256,1164.21081324467,1127.96085305191,0
34.23,-3.17427326784291,0.85548217255657,0.171228747931771,1164.21081324467,1127.99298994941,0
34.24,-3.17427326784291,0.852627529711942,0.179769296443113,1164.21081324467,1128.02512684692,0
34.25,-3.17427326784291,0.873175719054158,0.188398312686944,1164.21081324467,1128.02512684692,0
34.26,-3.17427326784291,0.889023208490731,0.197209307324668,1164.21081324467,1128.05726374443,0
34.27,-3.17427326784291,0.87672213923927,0.206038034063318,1164.21081324467,1128.05726374443,0
34.28,-3.17427326784291,0.8917613516937,0.214880451517983,1164.21081324467,1128.08940064193,0
34.29,-3.17427326784291,0.899433090615839,0.223836423729531,1164.21081324467,1128.08940064193,0
34.3,-3.17427326784291,0.908260889755876,0.232874893631389,1164.21081324467,1128.08940064193,0
34.31,-3.17427326784291,0.894491113155405,0.241888653645946,1164.24272004506,1128.12153753944,0
34.32,-3.17427326784291,0.934243930649948,0.251032328864972,1164.24272004506,1128.12153753944,0
34.33,-3.17427326784291,0.945328368590016,0.260430190361172,1164.24272004506,1128.12153753944,0
34.34,-3.17427326784291,0.926621211276237,0.269789938260503,1164.27462684545,1128.15367443695,0
34.35,-3.17427326784291,0.964821726009667,0.279247152946933,1164.27462684545,1128.15367443695,0
34.36,-3.17427326784291,0.982125240642545,0.288981887780194,1164.30653364583,1128.18581133445,0
34.37,-3.17427326784291,0.969405227941874,0.298739540123116,1164.30653364583,1128.21794823196,0
34.38,-3.17427326784291,0.988423863775176,0.308528685581701,1164.33844044622,1128.21794823196,0
34.39,-3.17427326784291,0.983928961612312,0.318390449708639,1164.37034724661,1128.25008512946,0
34.4,-3.17427326784291,0.994905401182623,0.328284621522613,1164.402254047,1128.25008512946,0
34.41,-3.17427326784291,0.980092086727483,0.338159608962164,1164.43416084739,1128.25008512946,0
34.42,-3.17427326784291,1.00752346190922,0.348097686705347,1164.56178804894,1128.28222202697,0
34.43,-3.17427326784291,0.988423863775176,0.358077423333769,1164.68941525049,1128.28222202697,0
34.44,-3.17427326784291,0.978734304380716,0.367913214174549,1164.78513565165,1128.31435892448,0
34.45,-3.17427326784291,1.00620269647984,0.377837899178852,1164.88085605282,1128.31435892448,0
34.46,-3.17427326784291,1.00576205590847,0.387897722940793,1165.04039005476,1128.34649582198,0
34.47,-3.17427326784291,1.0006807433829,0.39792993693725,1165.1999240567,1128.4429065145,0
34.48,-3.17427326784291,1.00289317310855,0.407947806519707,1165.32755125825,1128.50718030951,0
34.49,-3.17427326784291,0.997130645298167,0.417947925611741,1165.48708526019,1128.53931720702,0
34.5,-3.17427326784291,0.9937909106332,0.427902533391398,1165.61471246174,1128.63572789954,0
34.51,-3.17427326784291,0.993344764298422,0.437838211766056,1165.71043286291,1128.66786479704,0
34.52,-3.17427326784291,1.0130081157244,0.44786997616617,1165.80615326407,1128.70000169455,0
34.53,-3.17427326784291,1.0006807433829,0.457938420461706,1165.90187366524,1128.70000169455,0
34.54,-3.17427326784291,1.03057792092378,0.46809471378324,1166.02950086679,1128.73213859206,0
34.55,-3.17427326784291,1.02497105238177,0.478372458649767,1166.15712806834,1128.73213859206,0
34.56,-3.17427326784291,1.03487022571738,0.488671665040263,1166.2528484695,1128.76427548956,0
34.57,-3.17427326784291,1.0238892884367,0.498965462611034,1166.38047567106,1128.86068618208,0
34.58,-3.17427326784291,1.02605167582621,0.509215167432348,1166.47619607222,1128.92495997709,0
34.59,-3.17427326784291,1.0389314897567,0.519540083260263,1166.60382327377,1128.9570968746,0
34.6,-3.17427326784291,1.05690924661313,0.530019286942112,1166.73145047532,1129.02137066961,0
34.61,-3.17427326784291,1.02950204849257,0.54045134341764,1166.85907767688,1129.08564446463,0
34.62,-3.17427326784291,1.03251166624738,0.55076141199134,1166.98670487843,1129.11778136213,0
34.63,-3.17427326784291,1.04382661555258,0.56114310340034,1167.11433207998,1129.11778136213,0
34.64,-3.17427326784291,1.07314152570912,0.571727944106648,1167.27386608192,1129.14991825964,0
34.65,-3.17427326784291,1.0431894235415,0.582309598852902,1167.40149328347,1129.14991825964,0
34.66,-3.17427326784291,1.05690924661313,0.592810092203675,1167.52912048502,1129.18205515714,0
34.67,-3.17427326784291,1.03379882028911,0.603263632538186,1167.68865448696,1129.18205515714,0
34.68,-3.17427326784291,1.03143781086973,0.61358981569398,1167.81628168852,1129.31060274717,0
34.69,-3.17427326784291,1.0776756564385,0.624135383030521,1167.94390889007,1129.37487654218,0
34.7,-3.17427326784291,1.05879490243279,0.634817735824878,1168.03962929123,1129.4712872347,0
34.71,-3.17427326784291,1.05690924661313,0.645396256570107,1168.1353496924,1129.50342413221,0
34.72,-3.17427326784291,1.06568042810025,0.656009204943674,1168.26297689395,1129.53556102971,0
34.73,-3.17427326784291,1.06276474431052,0.666651430805728,1168.3906040955,1129.56769792722,0
34.74,-3.17427326784291,1.06858815636449,0.677308195309103,1168.51823129705,1129.63197172223,0
34.75,-3.17427326784291,1.04827611485036,0.687892516665177,1168.67776529899,1129.72838241475,0
34.76,-3.17427326784291,1.03722342203393,0.698320014349599,1168.90111290171,1129.72838241475,0
34.77,-3.17427326784291,1.07107421204645,0.70886150252,1169.06064690365,1129.76051931226,0
34.78,-3.17427326784291,1.07148799387067,0.719574313549586,1169.1882741052,1129.76051931226,0
34.79,-3.17427326784291,1.03743708429225,0.730118938940401,1169.34780810714,1129.79265620976,0
34.8,-3.17427326784291,1.05879490243279,0.740600098874026,1169.47543530869,1129.79265620976,0
34.81,-3.17427326784291,1.05228564054514,0.751155501588916,1169.63496931063,1129.95334069729,0
34.82,-3.17427326784291,1.04573586204993,0.761645609101891,1169.76259651219,1130.04975138981,0
34.83,-3.17427326784291,1.06630418023332,0.772205809313307,1169.89022371374,1130.14616208233,0
34.84,-3.17427326784291,1.07623505050564,0.782918505467002,1170.04975771568,1130.14616208233,0
34.85,-3.17427326784291,1.04912149895134,0.793545288214287,1170.20929171762,1130.17829897984,0
34.86,-3.17427326784291,1.0503882993713,0.8040428372059,1170.33691891917,1130.17829897984,0
34.87,-3.17427326784291,1.03722342203393,0.814480895812926,1170.46454612072,1130.21043587734,0
34.88,-3.17427326784291,1.04127550799368,0.824873390463065,1170.62408012266,1130.24257277485,0
34.89,-3.17427326784291,1.04361426144286,0.835297839310247,1170.7836141246,1130.33898346737,0
34.9,-3.17427326784291,1.0414883389633,0.845723352312278,1170.94314812654,1130.4996679549,0
34.91,-3.17427326784291,1.07210836717009,0.856291335842945,1171.10268212848,1130.59607864742,0
34.92,-3.17427326784291,1.0503882993713,0.866903819175652,1171.26221613042,1130.66035244243,0
34.93,-3.17427326784291,1.04975509025154,0.877404536123766,1171.42175013236,1130.75676313495,0
34.94,-3.17427326784291,1.05291732782997,0.887917898214174,1171.5812841343,1130.78890003245,0
34.95,-3.17427326784291,1.0431894235415,0.898398431971031,1171.70891133586,1130.78890003245,0
34.96,-3.17427326784291,1.04361426144286,0.908832450395953,1171.83653853741,1130.78890003245,0
34.97,-3.17427326784291,1.06088614464892,0.919354952426412,1172.02797933974,1130.78890003245,0
34.98,-3.17427326784291,1.04869889208668,0.92990287761009,1172.18751334168,1130.82103692996,0
34.99,-3.17427326784291,1.05438979309735,0.94041832103601,1172.31514054323,1130.88531072497,0
35,-3.17427326784291,1.01737455025387,0.950777142752766,1172.44276774478,1131.14240590502,0
35.01,-3.17427326784291,1.03594052306179,0.961043718119344,1172.57039494633,1131.33522729006,0
35.02,-3.17427326784291,1.0431894235415,0.971439367852361,1172.69802214788,1131.5280486751,0
35.03,-3.17427326784291,1.06484819023172,0.981979555921227,1172.82564934944,1131.62445936762,0
35.04,-3.17427326784291,1.05165357383046,0.992562064741538,1172.98518335138,1131.68873316263,0
35.05,-3.17427326784291,1.0427644125548,1.00303415467346,1173.11281055293,1131.68873316263,0
35.06,-3.17427326784291,1.03743708429225,1.0134351621577,1173.27234455487,1131.68873316263,0
35.07,-3.17427326784291,1.03722342203393,1.02380846468933,1173.43187855681,1131.72087006013,0
35.08,-3.17427326784291,1.02971731290652,1.03414316836403,1173.55950575836,1131.72087006013,0
35.09,-3.17427326784291,1.02648360667078,1.04442417296192,1173.68713295991,1131.72087006013,0
35.1,-3.17427326784291,1.02820951559308,1.05469763857324,1173.81476016146,1131.75300695764,0
35.11,-3.17427326784291,1.02107133861347,1.06494404284427,1173.91048056263,1131.97796524018,0
35.12,-3.17427326784291,1.00267214981702,1.07506276028642,1174.03810776418,1132.23506042023,0
35.13,-3.17427326784291,1.00994037914966,1.08512582293126,1174.16573496573,1132.46001870278,0
35.14,-3.17427326784291,1.01015981215152,1.09522632388776,1174.32526896767,1132.5885662928,0
35.15,-3.17427326784291,0.983928961612312,1.10519676775658,1174.45289616923,1132.74925078033,0
35.16,-3.17427326784291,0.997130645298167,1.11510206579113,1174.58052337078,1132.81352457535,0
35.17,-3.17427326784291,0.977601378541588,1.12497572591033,1174.70815057233,1132.81352457535,0
35.18,-3.17427326784291,1.00333507362486,1.13488040817117,1174.80387097349,1132.81352457535,0
35.19,-3.17427326784291,0.967345339638173,1.14473381023748,1174.93149817505,1132.81352457535,0
35.2,-3.17427326784291,0.975785961230283,1.15444946674182,1174.99531177582,1132.84566147285,0
35.21,-3.17427326784291,0.969405227941874,1.16417542268768,1175.09103217699,1133.1027566529,0
35.22,-3.17427326784291,0.985954203470337,1.17395221984474,1175.21865937854,1133.45626252547,0
35.23,-3.17427326784291,0.964132321329991,1.18370265246875,1175.37819338048,1133.74549460303,0
35.24,-3.17427326784291,0.968719085191327,1.19336690950135,1175.53772738242,1133.97045288557,0
35.25,-3.17427326784291,0.981222136781995,1.20311661561122,1175.63344778358,1134.16327427061,0
35.26,-3.17427326784291,0.968490262916919,1.21286517760971,1175.76107498513,1134.29182186063,0
35.27,-3.17427326784291,1.00001605998616,1.22270770922423,1175.8567953863,1134.48464324567,0
35.28,-3.17427326784291,0.956516075983512,1.23249036990408,1175.95251578746,1134.51678014317,0
35.29,-3.17427326784291,0.969176567665561,1.24211883312232,1176.08014298901,1134.51678014317,0
35.3,-3.17427326784291,0.966199059653083,1.25179571125892,1176.23967699095,1134.51678014317,0
35.31,-3.17427326784291,0.958367996547882,1.26141854653992,1176.39921099289,1134.54891704068,0
35.32,-3.17427326784291,0.958830417803523,1.27100453861168,1176.55874499483,1134.54891704068,0
35.33,-3.17427326784291,0.960908559617731,1.28060323349878,1176.68637219639,1134.6774646307,0
35.34,-3.17427326784291,0.928055240317768,1.29004805249846,1176.78209259755,1134.99883360577,0
35.35,-3.17427326784291,0.936849915992783,1.29937257828001,1176.84590619833,1135.28806568332,0
35.36,-3.17427326784291,0.939212719029117,1.30875289145512,1176.9097197991,1135.57729776088,0
35.37,-3.17427326784291,0.952103328049624,1.31820947169052,1177.00544020027,1135.73798224841,0
35.38,-3.17427326784291,0.928055240317768,1.32761026453236,1177.13306740182,1135.89866673594,0
35.39,-3.17427326784291,0.940156177548294,1.33695132162169,1177.29260140376,1136.05935122347,0
35.4,-3.17427326784291,0.942040259954173,1.3463623038092,1177.42022860531,1136.1878988135,0
35.41,-3.17427326784291,0.917969993965851,1.3556623550788,1177.57976260725,1136.38072019853,0
35.42,-3.17427326784291,0.953266557961812,1.36501853783844,1177.77120340958,1136.44499399355,0
35.43,-3.17427326784291,0.921103417787146,1.37439038771718,1177.89883061113,1136.60567848108,0
35.44,-3.17427326784291,0.913128346313321,1.38356154653768,1177.9945510123,1136.66995227609,0
35.45,-3.17427326784291,0.853407015655369,1.39239422334753,1178.09027141346,1136.7020891736,0
35.46,-3.17427326784291,0.872413896266349,1.40102332790714,1178.15408501424,1136.7342260711,0
35.47,-3.17427326784291,0.891264133170689,1.40984171805432,1178.2498054154,1136.86277366113,0
35.48,-3.17427326784291,0.872159807460533,1.41865883775748,1178.37743261695,1137.05559504616,0
35.49,-3.17427326784291,0.87672213923927,1.42740324749098,1178.53696661889,1137.28055332871,0
35.5,-3.17427326784291,0.857810723530228,1.43607591180482,1178.66459382044,1137.47337471374,0
35.51,-3.17427326784291,0.877732770282866,1.44475362927389,1178.76031422161,1137.63405920128,0
